id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
602,Nem Nem,"45 Calle Constancia, Madrid, Spain, 28002",40.443205,-3.671821,2,3.5,"['Asian', 'Vietnamese']",6,Moderado,+34-685803588,http://www.nemnem.es/,http://www.instagram.com/nemnem.vietnamita,http://facebook.com/nemnem.vietnamita,"{'Monday': '13:00 - 16:30, 20:30 - 23:30', 'Tuesday': '13:00 - 16:30, 20:30 - 23:00', 'Wednesday': '13:00 - 16:30, 20:30 - 23:00', 'Thursday': '13:00 - 16:30, 20:30 - 23:00', 'Friday': '13:00 - 16:30, 20:30 - 23:00', 'Saturday': '13:00 - 16:30, 20:30 - 23:00', 'Sunday': '13:00 - 16:30, 20:30 - 23:30'}",https://www.happycow.net/reviews/nem-nem-madrid-287761
603,POTE café-bar,"C. de Mantuano, 8, Madrid, Spain, 28002",40.445126,-3.674280,1,5.0,"['Western', 'Mediterranean', 'Spanish']",0,No price range,+34-678274550,No website,http://www.instagram.com/pote.es,No facebook,"{'Monday': '08:30 - 17:00', 'Tuesday': '08:30 - 17:00', 'Wednesday': '08:30 - 17:00', 'Thursday': '08:30 - 17:00', 'Friday': '08:30 - 17:00', 'Saturday': '10:00 - 15:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/pote-cafe-bar-madrid-413746
604,Mr Doulao,"46 Calle del Olvido, Madrid, Spain, 28026",40.385391,-3.702761,4,4.0,['Asian'],4,Barato,+34-688555655,No website,http://www.instagram.com/mr.doulao,No facebook,"{'Monday': '13:00 - 01:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 01:00', 'Thursday': '13:00 - 01:00', 'Friday': '13:00 - 01:00', 'Saturday': '13:00 - 01:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/mr-doulao-madrid-332137
605,CrowdFarming,"9 Calle de Puenteareas, Madrid, Spain, 28002",40.443193,-3.670409,0,0,[],0,No price range,No phone number,https://www.crowdfarming.com/,http://www.instagram.com/crowd_farming,http://facebook.com/crowdfarmingco,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': 'Closed', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/crowdfarming-madrid-355643
606,Ozaria Vegan Cakes,"Calle de la Pilarica 48, Madrid, Spain, 28026",40.384539,-3.703276,4,4.0,[],3,No price range,+34-655323646,https://ozariavegan.com/,http://www.instagram.com/ozaria_vegan_cakes,No facebook,"{'Monday': '09:00 - 11:30', 'Tuesday': '09:00 - 11:30', 'Wednesday': '09:00 - 11:30', 'Thursday': '09:00 - 11:30', 'Friday': '09:00 - 11:30', 'Saturday': '09:00 - 11:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/ozaria-vegan-cakes-madrid-405989
607,Pizzería Carlos - Pl Achicoria,"Pl de la Achicoria, 3, Madrid, Spain, 28047",40.402155,-3.745165,0,0,"['Italian', 'European']",0,Moderado,+34-914637800,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:30 - 16:00, 19:30 - 23:30', 'Tuesday': '13:30 - 16:00, 19:30 - 23:30', 'Wednesday': '13:30 - 16:00, 19:30 - 23:30', 'Thursday': '13:30 - 16:00, 19:30 - 23:30', 'Friday': '13:30 - 16:00, 19:30 - 23:30', 'Saturday': '13:30 - 16:00, 19:30 - 23:30', 'Sunday': '13:30 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421208
608,The Irish Rover,"Avenida de Brasil, 7, Madrid, Spain, 28020",40.454726,-3.693930,2,3.0,"['American', 'Fusion']",2,Moderado,+34-915974811,http://www.theirishrover.com/,http://www.instagram.com/theirishrovermadrid,http://facebook.com/TheIrishRoverMadrid,"{'Monday': '13:00 - 01:00', 'Tuesday': '13:00 - 01:00', 'Wednesday': '13:00 - 02:00', 'Thursday': '13:00 - 03:00', 'Friday': '13:00 - 05:00', 'Saturday': '13:00 - 05:00', 'Sunday': '13:00 - 01:00'}",https://www.happycow.net/reviews/the-irish-rover-madrid-279080
609,Bammbao,"C. de Nicolás Sánchez, 54, Madrid, Spain, 28026",40.383861,-3.706068,2,3.5,['Asian'],0,Moderado,+34-919358138,No website,http://www.instagram.com/bammbaoofficial,No facebook,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/bammbao-madrid-370259
610,Casa Mari desde 2010,"124 C del Concejal Francisco José Jiménez Martín, Latina, Madrid, Spain, 28047",40.400706,-3.745646,0,0,"['European', 'Spanish']",0,Moderado,+34-911105539,https://casamari.es/,http://www.instagram.com/casamari2010,http://facebook.com/100063511932308,"{'Monday': '07:00 - 00:00', 'Tuesday': '07:00 - 00:00', 'Wednesday': '07:00 - 00:00', 'Thursday': '07:00 - 00:00', 'Friday': '07:00 - 00:00', 'Saturday': '08:00 - 00:00', 'Sunday': '08:00 - 00:00'}",https://www.happycow.net/reviews/casa-mari-madrid-377484
611,Maceta Café,"C. de Pradillo, 9, Madrid, Spain, 28002",40.448737,-3.675219,1,5.0,['Spanish'],0,No price range,+34-648101722,https://macetacafe.com/,http://www.instagram.com/macetacafe,http://facebook.com/macetacafe,"{'Monday': '08:30 - 13:30, 16:30 - 19:00', 'Tuesday': '08:30 - 13:30, 16:30 - 19:00', 'Wednesday': '08:30 - 13:30, 16:30 - 19:00', 'Thursday': '08:30 - 13:30, 16:30 - 19:00', 'Friday': '08:30 - 13:30, 16:30 - 19:00', 'Saturday': '10:00 - 13:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/maceta-cafe-madrid-407866
612,Bar Queen's,"Pl Puerto Rubio 30, Madrid, Spain, 28053",40.396603,-3.667711,2,4.0,"['American', 'Mediterranean', 'Middle Eastern']",2,Barato,No phone number,No website,http://www.instagram.com/queens.fastfood,No facebook,"{'Monday': '09:00 - 00:00', 'Tuesday': '09:00 - 00:00', 'Wednesday': 'Closed', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 00:00', 'Saturday': '09:00 - 00:00', 'Sunday': '09:00 - 00:00'}",https://www.happycow.net/reviews/bar-queens-madrid-356948
613,D'amira,"22 Plaza Puerto Rubio, Madrid, Spain, 28053",40.396392,-3.667855,7,4.0,"['Spanish', 'Latin']",7,Moderado,+34-611155808,https://damirarestaurante.es/,http://www.instagram.com/d_amirarestaurante,No facebook,"{'Monday': '18:00 - 00:00', 'Tuesday': 'Closed', 'Wednesday': '18:00 - 00:00', 'Thursday': '18:00 - 00:00', 'Friday': '18:00 - 00:00', 'Saturday': '12:00 - 00:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/damira-madrid-362684
614,Sopa -  Nieremberg,"Calle de Nieremberg, 23, Madrid, Spain, 28002",40.448064,-3.672545,10,4.0,"['European', 'Spanish']",13,Barato,+34-914131719,http://www.sopa.vg/,No instagram,No facebook,"{'Monday': '12:00 - 17:00', 'Tuesday': '12:00 - 17:00', 'Wednesday': '12:00 - 17:00', 'Thursday': '12:00 - 17:00', 'Friday': '12:00 - 17:00', 'Saturday': '12:00 - 17:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/sopa-madrid-23380
615,Same Same Burger,"C. Ambrosio Vallejo 22,Madrid,Spain",40.457334,-3.708113,4,5.0,"['American', 'Italian', 'Mediterranean', 'Fusion', 'Spanish']",10,Moderado,+34-604369306,http://www.samesameburger.com/,http://www.instagram.com/samesame_burger,http://facebook.com/samesameburger,"{'Monday': '12:00 - 16:00, 19:30 - 23:00', 'Tuesday': '12:00 - 16:00, 19:30 - 23:00', 'Wednesday': '12:00 - 16:00, 19:30 - 23:00', 'Thursday': '12:00 - 16:00, 19:30 - 23:00', 'Friday': '12:00 - 00:00', 'Saturday': '12:00 - 00:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/same-same-burger-madrid-341671
616,Abrazzas,"Calle de la Oca, 26, Madrid, Spain, 28025",40.389662,-3.734081,7,3.5,[],5,Moderado,+34-919111764,https://abrazzas.es/,No instagram,http://facebook.com/abrazzasmadrid,"{'Monday': '09:00 - 00:30', 'Tuesday': '09:00 - 00:30', 'Wednesday': '09:00 - 00:30', 'Thursday': '09:00 - 00:30', 'Friday': '09:00 - 00:30', 'Saturday': '09:00 - 00:30', 'Sunday': '09:00 - 00:30'}",https://www.happycow.net/reviews/abrazzas-madrid-239829
617,Aloha Poke - San German,"Calle de San Germán, 12, Madrid, Spain, 28020",40.456525,-3.692746,,3.0,['Asian'],3,Barato,+34-912532730,http://www.alohapoke.es/,http://www.instagram.com/alohapokespain,http://facebook.com/AlohaPokeSpain,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '11:30 - 23:30', 'Thursday': '11:30 - 23:30', 'Friday': '11:30 - 23:30', 'Saturday': '11:30 - 23:30', 'Sunday': '11:30 - 23:30'}",https://www.happycow.net/reviews/aloha-poke-madrid-180296
618,Pizza y Gatos,"Av del Marqués de Corbera, 9, Madrid, Spain, 28017",40.423505,-3.655407,3,4.0,"['Italian', 'Mediterranean', 'European']",10,Moderado,+34-910270270,https://www.pizzaygatos.com/,No instagram,http://facebook.com/Pizza&Gatos,"{'Monday': '19:30 - 23:00', 'Tuesday': '13:30 - 16:30, 19:30 - 23:00', 'Wednesday': '13:30 - 16:30, 19:30 - 23:00', 'Thursday': '13:30 - 16:30, 19:30 - 00:00', 'Friday': '13:30 - 16:30, 19:30 - 00:00', 'Saturday': '13:30 - 16:30, 19:30 - 00:00', 'Sunday': '13:30 - 16:30, 19:30 - 00:00'}",https://www.happycow.net/reviews/pizza-y-gatos-madrid-233146
619,Colette Bakery,"Av. de Córdoba, 25, Madrid, Spain, 28026",40.382371,-3.697186,1,5.0,[],0,No price range,+34-916216194,http://www.colettebakerymadrid.com/,http://www.instagram.com/colettebakerymadrid,http://facebook.com/colettebakerymadrid,"{'Monday': '07:30 - 17:30', 'Tuesday': '07:30 - 17:30', 'Wednesday': '07:30 - 17:30', 'Thursday': '07:30 - 17:30', 'Friday': '07:30 - 17:30', 'Saturday': '08:30 - 15:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/colette-bakery-madrid-318642
620,Sanabowl,"Ave Donostiarra 3, Local 3, Madrid, Spain, 28027",40.435327,-3.658996,1,4.0,"['International', 'Western', 'Fusion']",1,Moderado,+34-910442504,https://www.sanabowls.com/,http://www.instagram.com/sanabowls,http://facebook.com/sanabowls.fb,"{'Monday': '12:30 - 17:00, 19:30 - 23:30', 'Tuesday': '12:30 - 17:00, 19:30 - 23:30', 'Wednesday': '12:30 - 17:00, 19:30 - 23:30', 'Thursday': '12:30 - 17:00, 19:30 - 23:30', 'Friday': '12:30 - 17:00, 19:30 - 23:30', 'Saturday': '12:30 - 17:00, 19:30 - 23:30', 'Sunday': '12:30 - 17:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/sanabowl-madrid-369188
621,Pizzería Carlos ,"C. de Alcalá, 238, Madrid, Spain, 28027",40.431766,-3.656941,1,3.0,['Italian'],0,Barato,+34-911954554,http://pizzeriascarlos.es/?utm_source=GMB&utm_medium=web&utm_campaign=alcala,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial/,"{'Monday': '13:00 - 16:00, 19:30 - 00:00', 'Tuesday': '13:00 - 16:00, 19:30 - 00:00', 'Wednesday': '13:00 - 16:00, 19:30 - 00:00', 'Thursday': '13:00 - 16:00, 19:30 - 00:00', 'Friday': '13:00 - 17:00, 19:30 - 01:00', 'Saturday': '13:00 - 17:00, 19:30 - 01:00', 'Sunday': '13:00 - 17:00, 19:30 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-407615
622,Pizzería Carlos - Calle Alcala,"C de Alcalá, 238, Madrid, Spain, 28027",40.431766,-3.656941,1,4.0,"['Italian', 'European']",0,Moderado,+34-911954554,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:30 - 16:00, 19:30 - 23:30', 'Tuesday': '13:30 - 16:00, 19:30 - 23:30', 'Wednesday': '13:30 - 16:00, 19:30 - 23:30', 'Thursday': '13:30 - 16:00, 19:30 - 23:30', 'Friday': '13:30 - 16:00, 19:30 - 23:30', 'Saturday': '13:30 - 16:00, 19:30 - 23:30', 'Sunday': '13:30 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421211
623,Salwa Cocina Libanesa,"19 Avenida de Brasil, Madrid, Spain, 28020",40.457484,-3.693665,2,3.5,"['Mediterranean', 'Middle Eastern']",1,Barato,+34-602116270,No website,No instagram,No facebook,"{'Monday': '01:00 - 01:30', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': 'Closed', 'Saturday': 'Closed', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/salwa-cocina-libanesa-madrid-340896
624,Le Pain Quotidien - Capitan Haya,"Poeta Joan Maragall 26, Madrid, Spain, 28020",40.457854,-3.691879,2,4.0,"['Mediterranean', 'European']",7,Moderado,+34-917705222,http://www.lepainquotidien.es/,No instagram,http://facebook.com/LePainQuotidien,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 00:00', 'Saturday': '09:00 - 00:00', 'Sunday': '09:00 - 20:00'}",https://www.happycow.net/reviews/le-pain-quotidien-madrid-83343
625,I Malavoglia,"C. del Camino de los Vinateros, 47, Madrid, Spain, 28030",40.410933,-3.654783,1,4.0,['Italian'],2,Moderado,+34-910391636,http://www.imalavoglia.es/,http://www.instagram.com/pizzeria_imalavoglia/,http://facebook.com/pizzeriaimalavoglia,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:00, 19:30 - 00:00', 'Wednesday': '13:00 - 16:00, 20:00 - 23:30', 'Thursday': '13:00 - 16:00, 20:00 - 23:30', 'Friday': '13:00 - 16:00, 20:00 - 23:30', 'Saturday': '13:00 - 16:00, 20:00 - 23:30', 'Sunday': '13:00 - 16:00, 20:00 - 23:30'}",https://www.happycow.net/reviews/i-malavoglia-madrid-378185
626,La Regina Restaurante,"57 Calle del Corazón de María, Madrid, Spain, 28002",40.447209,-3.666802,11,4.5,"['Italian', 'Spanish']",16,Barato,+34-611722139,No website,http://www.instagram.com/laregina_restaurante,No facebook,"{'Monday': '13:00 - 16:00, 20:00 - 23:00', 'Tuesday': '13:00 - 16:00, 20:00 - 23:00', 'Wednesday': '13:00 - 16:00, 20:00 - 23:00', 'Thursday': '13:00 - 16:00, 20:00 - 23:00', 'Friday': '13:00 - 16:00, 20:00 - 23:30', 'Saturday': '13:00 - 16:00, 20:00 - 23:30', 'Sunday': '13:00 - 16:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/la-regina-restaurante-madrid-300132
627,Parque Café,"C de Víctor de la Serna, 1, Madrid, Spain, 28016",40.452280,-3.674052,1,4.0,['Spanish'],0,No price range,No phone number,No website,http://www.instagram.com/parque_,No facebook,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 20:00', 'Sunday': '08:00 - 20:00'}",https://www.happycow.net/reviews/parque-cafe-madrid-409127
628,Los Nachos de Oro,"7 Calle Virgen del Portillo, Madrid, Spain, 28027",40.435744,-3.654804,1,1.0,['Mexican'],0,Moderado,+34-911557309,http://www.losnachosdeoro.com/,No instagram,http://facebook.com/losnachosdeoro,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/los-nachos-de-oro-madrid-243261
629,Domino's Pizza,"Calle de Alcalá, 274, Madrid, Spain, 28017",40.432308,-3.653104,,3.5,"['American', 'Italian']",0,Moderado,+34-913265238,https://www.dominospizza.es/tiendas-dominos-pizza/tiendas/Madrid-Calle-Alcala-274,No instagram,http://facebook.com/Dominos,"{'Monday': '12:30 - 00:00', 'Tuesday': '12:30 - 00:00', 'Wednesday': '12:30 - 00:00', 'Thursday': '12:30 - 00:00', 'Friday': '12:30 - 00:30', 'Saturday': '12:30 - 00:30', 'Sunday': '12:30 - 00:00'}",https://www.happycow.net/reviews/dominos-pizza-madrid-388002
630,Comic Planet,"Av. de Alberto de Alcocer, 5, Madrid, Spain, 28036",40.459473,-3.688585,2,4.0,['American'],4,Barato,+34-915999659,http://www.comicplanet.es/,No instagram,No facebook,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/comic-planet-madrid-227889
631,Miho Sushi,"C. de Orense, 70, Tetuán, Madrid, Spain, 28020",40.462027,-3.693663,1,4.0,['Japanese'],1,Moderado,+34-910494823,https://mihosushi.es/,http://www.instagram.com/mihosushimadrid,No facebook,"{'Monday': '13:00 - 16:30, 20:00 - 00:00', 'Tuesday': '13:00 - 16:30, 20:00 - 00:00', 'Wednesday': '13:00 - 16:30, 20:00 - 00:00', 'Thursday': '13:00 - 16:30, 20:00 - 00:00', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 16:30, 20:00 - 00:00', 'Sunday': '13:00 - 16:30, 20:00 - 00:00'}",https://www.happycow.net/reviews/miho-sushi-madrid-399549
632,Solidere,"Avenida de Alfonso XIII, 39, Madrid, Spain, 28002",40.452172,-3.667649,2,3.0,['Middle Eastern'],0,Moderado,+34-914152107,http://restaurantesolidere.com/,http://www.instagram.com/restaurantesolidere,http://facebook.com/restaurantesolidere,"{'Monday': 'Closed', 'Tuesday': '13:30 - 16:30, 20:30 - 00:00', 'Wednesday': '13:30 - 16:30, 20:30 - 00:00', 'Thursday': '13:30 - 16:30, 20:30 - 00:00', 'Friday': '13:30 - 16:30, 20:30 - 00:00', 'Saturday': '13:30 - 16:30, 20:30 - 00:00', 'Sunday': '13:30 - 16:30'}",https://www.happycow.net/reviews/solidere-madrid-335878
633,The Irish Temple,"Av. de Moratalaz, 123 posterior, Madrid, Spain, 28030",40.406544,-3.649869,4,4.0,['American'],5,Moderado,+34-914374966,https://www.theirishtemple.com/,No instagram,http://facebook.com/theirishtemple,"{'Monday': '18:00 - 01:00', 'Tuesday': '18:00 - 01:00', 'Wednesday': '18:00 - 01:00', 'Thursday': '18:00 - 01:00', 'Friday': '18:00 - 02:30', 'Saturday': '13:00 - 02:30', 'Sunday': '13:00 - 01:00'}",https://www.happycow.net/reviews/the-irish-temple-madrid-211929
634,A las Bravas,"C de Josefa Díaz, 4, Puente de Vallecas (at Numancia Market), Madrid, Spain, 28038",40.393526,-3.658137,1,5.0,"['American', 'European']",1,No price range,No phone number,No website,http://www.instagram.com/alasbravasvk,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': '20:00 - 23:30', 'Friday': '20:00 - 23:30', 'Saturday': '13:00 - 23:30', 'Sunday': '13:00 - 17:00'}",https://www.happycow.net/reviews/a-las-bravas-madrid-405159
635,PizzaKore,"C. de Josefa Díaz, 4 (at Ground Flr, Mercado Numancia), Madrid, Spain, 28031",40.393439,-3.657673,0,0,['Italian'],0,Moderado,+34-629404158,No website,http://www.instagram.com/pizzakore/,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '08:00 - 22:30', 'Thursday': '20:00 - 23:30', 'Friday': '20:00 - 23:30', 'Saturday': '14:00 - 17:00, 20:00 - 23:30', 'Sunday': '14:00 - 17:00, 20:00 - 22:30'}",https://www.happycow.net/reviews/pizzakore-madrid-357387
636,Naked and Sated - Estébanez Calderón,"Calle Estébanez Calderón, 3-5, Madrid, Spain, 28020",40.463362,-3.690653,6,3.5,"['International', 'Mediterranean', 'European', 'Fusion', 'Spanish']",9,Moderado,+34-914675763,http://nakedandsated.com/,No instagram,http://facebook.com/NakedSated-2005039759586727,"{'Monday': '08:00 - 00:00', 'Tuesday': '08:00 - 00:00', 'Wednesday': '08:00 - 00:00', 'Thursday': '08:00 - 00:00', 'Friday': '08:00 - 00:00', 'Saturday': '10:00 - 18:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/naked-and-sated-madrid-192585
637,La Malacara,"Calle Virgen del Sagrario, 21, Madrid, Spain, 28027",40.437729,-3.650930,5,3.5,['Spanish'],3,Moderado,+34-918626280,http://www.lamalacara.com/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:00, 20:00 - 23:30', 'Wednesday': '13:00 - 16:00, 20:00 - 23:30', 'Thursday': '13:00 - 16:00, 20:00 - 23:30', 'Friday': '13:00 - 16:00, 20:00 - 23:30', 'Saturday': '11:00 - 15:00, 20:00 - 23:30', 'Sunday': '11:00 - 15:00, 20:00 - 23:30'}",https://www.happycow.net/reviews/la-malacara-madrid-228888
638,Karibu Sushi,"7 C Castalia de Vallecas, Madrid, Spain, 28038",40.393411,-3.657350,2,4.0,"['Japanese', 'Asian']",3,Moderado,+34-665359023,https://karibu-sushi.eatbu.com/,http://www.instagram.com/karibu.sushi,http://facebook.com/100025877906962,"{'Monday': 'Closed', 'Tuesday': '18:00 - 00:00', 'Wednesday': '18:00 - 00:00', 'Thursday': '18:00 - 00:00', 'Friday': '14:00 - 00:00', 'Saturday': '14:00 - 00:00', 'Sunday': '14:00 - 00:00'}",https://www.happycow.net/reviews/karibu-sushi-madrid-337285
639,Byanjan,"C. de la Infanta Mercedes, 115, Tetuán, Madrid, Spain, 28020",40.464269,-3.692969,1,4.0,['Indian'],2,Moderado,+34-624141885,https://www.byanjan.es/,http://www.instagram.com/byanjan_restaurante_bar,No facebook,"{'Monday': '12:00 - 17:00, 20:00 - 23:00', 'Tuesday': 'Closed', 'Wednesday': '12:00 - 17:00, 20:00 - 23:00', 'Thursday': '12:00 - 17:00, 20:00 - 23:00', 'Friday': '12:00 - 17:00, 20:00 - 23:00', 'Saturday': '12:00 - 17:00, 20:00 - 23:30', 'Sunday': '12:00 - 17:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/byanjan-madrid-409244
640,Domino's Pizza - Moratalaz,"Ave de Moratalaz, 149, Moratalaz, Madrid, Spain, 28030",40.407220,-3.647560,,3.5,"['American', 'Italian']",0,Moderado,+34-913281920,https://www.dominospizza.es/,No instagram,http://facebook.com/Dominos,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/dominos-pizza-madrid-415356
641,1000 Cups Roastery,"C. del Capitán Blanco Argibay, 50, Madrid, Spain, 28029",40.465851,-3.700185,2,4.0,"['Western', 'Spanish']",0,No price range,+34-629440362,http://www.1000cupscafe.com/,http://www.instagram.com/1000cupscoffee,http://facebook.com/1000cupscafe,"{'Monday': '08:30 - 16:00', 'Tuesday': 'Closed', 'Wednesday': '08:30 - 19:00', 'Thursday': '08:30 - 19:00', 'Friday': '08:30 - 19:00', 'Saturday': '08:30 - 18:00', 'Sunday': '08:30 - 18:00'}",https://www.happycow.net/reviews/1000-cups-roastery-madrid-407679
642,Pizzería Carlos - Ave Albufera,"Ave de la Albufera, 153, Madrid, Spain, 28038",40.392550,-3.655789,0,0,"['Italian', 'European']",0,Moderado,+34-919993050,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:30 - 16:00, 19:30 - 23:30', 'Tuesday': '13:30 - 16:00, 19:30 - 23:30', 'Wednesday': '13:30 - 16:00, 19:30 - 23:30', 'Thursday': '13:30 - 16:00, 19:30 - 23:30', 'Friday': '13:30 - 16:00, 19:30 - 23:30', 'Saturday': '13:30 - 16:00, 19:30 - 23:30', 'Sunday': '13:30 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421209
643,Blé Masa y Café,"C. de Bravo Murillo, 365, Madrid, Spain, 28020",40.465508,-3.692445,2,3.0,"['Mediterranean', 'European', 'Spanish', 'Latin']",1,No price range,+34-919291478,https://www.blemasaycafe.com/,http://www.instagram.com/blemasaycafe,http://facebook.com/profile.php?id=100078860198459,"{'Monday': '07:30 - 20:30', 'Tuesday': '07:30 - 20:30', 'Wednesday': '07:30 - 20:30', 'Thursday': '07:30 - 20:30', 'Friday': '07:30 - 20:30', 'Saturday': '09:00 - 20:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/ble-masa-y-cafe-madrid-417344
644,Pizzería Carlos - Aluche,"Cl de los Yébenes, 150, Madrid, Spain, 28047",40.390053,-3.751881,0,0,"['Italian', 'European']",0,Moderado,+34-919994200,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:30 - 00:00', 'Tuesday': '13:00 - 16:00, 19:30 - 00:00', 'Wednesday': '13:00 - 16:00, 19:30 - 00:00', 'Thursday': '13:00 - 16:00, 19:30 - 00:00', 'Friday': '13:00 - 17:00, 19:30 - 01:00', 'Saturday': '13:00 - 17:00, 19:30 - 01:00', 'Sunday': '13:00 - 17:00, 19:30 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421212
645,Healthy Poke - Vallecas,"Av. de la Albufera, 153, Puente de Vallecas (at Albufera Plaza), Madrid, Spain, 28038",40.391861,-3.655783,0,0,"['Mexican', 'Asian']",0,No price range,+34-631353532,https://www.healthypoke.com/,http://www.instagram.com/healthypoke,No facebook,"{'Monday': '12:00 - 23:00', 'Tuesday': '12:00 - 23:00', 'Wednesday': '12:00 - 23:00', 'Thursday': '12:00 - 23:00', 'Friday': '12:00 - 23:00', 'Saturday': '12:00 - 23:00', 'Sunday': '12:00 - 23:00'}",https://www.happycow.net/reviews/healthy-poke-vallecas-madrid-401434
646,Eiffel Restaurante,"Calle de Seseña 18, Madrid, Spain, 28024",40.398351,-3.759643,2,4.0,['European'],0,Moderado,+34-915183714,https://www.cenasmagicas.es/index.php/es-es,http://www.instagram.com/restaurante_eiffel,http://facebook.com/cenasmagicas,"{'Monday': 'Closed', 'Tuesday': '09:00 - 00:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 00:00', 'Saturday': '12:00 - 00:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/eiffel-restaurante-madrid-420077
647,Vegania Veggie Bar,"Nuestra Señora de la luz 62,Madrid,Spain",40.385037,-3.747543,45,4.5,"['American', 'Spanish']",84,Moderado,+34-911305236,https://vegania.com/,No instagram,http://facebook.com/vegania,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': '20:00 - 00:00', 'Friday': '20:00 - 00:00', 'Saturday': '13:00 - 16:00, 20:30 - 00:00', 'Sunday': '13:00 - 16:00'}",https://www.happycow.net/reviews/vegania-veggie-bar-madrid-129086
