id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
275,Taberna Garibaldi ,"C del Ave María, 6,Madrid,Spain,28012",40.411689,-3.700359,1,4.0,"['Italian', 'Western', 'European', 'Spanish']",2,Moderado,+34-915010122,https://www.tabernagaribaldi.com/,http://www.instagram.com/bartabernagaribaldi,No facebook,"{'Monday': 'Closed', 'Tuesday': '12:00 - 00:00', 'Wednesday': '12:00 - 00:00', 'Thursday': '12:00 - 00:00', 'Friday': '12:00 - 02:00', 'Saturday': '12:00 - 02:00', 'Sunday': '12:00 - 18:00'}",https://www.happycow.net/reviews/taberna-garibaldi-madrid-403649
276,Coco House,"5 Calle de Campoamor,Madrid,Spain,28004",40.425844,-3.696118,11,4.5,['European'],23,Moderado,+34-622741365,http://ilovecocohouse.com/,http://www.instagram.com/cocohouse.es,No facebook,"{'Monday': '10:00 - 20:00', 'Tuesday': '10:00 - 20:00', 'Wednesday': '10:00 - 20:00', 'Thursday': '10:00 - 20:00', 'Friday': '10:00 - 21:00', 'Saturday': '10:00 - 21:00', 'Sunday': '10:00 - 20:00'}",https://www.happycow.net/reviews/coco-house-madrid-276614
277,UNFLTRD Coffee,"C. de Amaniel, 36, Centro,Madrid,Spain,28015",40.428192,-3.709343,1,4.0,[],0,No price range,+34-915595784,No website,http://www.instagram.com/unfltrdcoffee,No facebook,"{'Monday': '09:00 - 17:00', 'Tuesday': '09:00 - 17:00', 'Wednesday': '09:00 - 17:00', 'Thursday': '09:00 - 17:00', 'Friday': '09:00 - 16:00', 'Saturday': '10:00 - 15:30', 'Sunday': '10:00 - 15:30'}",https://www.happycow.net/reviews/unfltrd-coffee-madrid-427038
278,Osom - Atelier,"2 Calle de Santa Teresa,Madrid,Spain,28004",40.426233,-3.696518,3,3.5,[],0,Barato,+34-913244999,https://www.somososom.com/,http://www.instagram.com/somososom,No facebook,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 20:00', 'Sunday': '08:00 - 20:00'}",https://www.happycow.net/reviews/osom-madrid-347137
279,Hermanas Arce,"C. Marqués de Monasterio, 6,Madrid,Spain,28004",40.422988,-3.693649,2,4.0,['Western'],0,No price range,+34-918708593,No website,http://www.instagram.com/hermanasarce,http://facebook.com/hermanasae,"{'Monday': '09:00 - 16:30', 'Tuesday': '09:00 - 16:30', 'Wednesday': '09:00 - 16:30', 'Thursday': '09:00 - 16:30', 'Friday': '09:00 - 16:30', 'Saturday': 'Closed', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/hermanas-arce-madrid-406570
280,Panifiesto,"Encomienda, 5,Madrid,Spain,28012",40.410803,-3.705052,8,4.5,[],13,No price range,+34-694449020,http://www.panifiesto.es/,No instagram,No facebook,"{'Monday': '10:00 - 15:00, 17:30 - 20:00', 'Tuesday': '10:00 - 15:00, 17:30 - 20:00', 'Wednesday': '10:00 - 15:00, 17:30 - 20:00', 'Thursday': '10:00 - 15:00, 17:30 - 20:00', 'Friday': '10:00 - 15:00, 17:30 - 20:00', 'Saturday': '10:00 - 14:30', 'Sunday': '10:00 - 14:30'}",https://www.happycow.net/reviews/panifiesto-madrid-134466
281,Lamiak,"10 Calle de la Rosa,Madrid,Spain,28012",40.411760,-3.699534,0,0,"['Mediterranean', 'Spanish']",0,Barato,+34-915397450,No website,No instagram,No facebook,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/lamiak-madrid-384658
282,DF Bar - Larra,"Calle Larra 23,Madrid,Spain",40.428456,-3.700555,3,2.5,['Mexican'],1,Moderado,+34-915138403,http://www.dfbar.es/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '13:30 - 17:00', 'Wednesday': '13:30 - 17:00', 'Thursday': '13:30 - 17:00', 'Friday': '13:30 - 17:00', 'Saturday': '13:30 - 17:00', 'Sunday': '13:30 - 17:00'}",https://www.happycow.net/reviews/df-bar-madrid-89343
283,DaaraJi,"C. del Mesón de Paredes, 17,Madrid,Spain,28012",40.410764,-3.704540,6,4.0,['African'],17,Barato,+34-622023874,No website,http://www.instagram.com/daarajibar,http://facebook.com/pages/category/Tapas-Bar---Restaurant/Facedaaraji-102352721919091,"{'Monday': '13:00 - 17:00, 20:00 - 23:00', 'Tuesday': '13:00 - 17:00, 20:00 - 23:00', 'Wednesday': '13:00 - 17:00, 20:00 - 23:00', 'Thursday': '13:00 - 17:00, 20:00 - 23:00', 'Friday': '13:00 - 17:00, 20:00 - 23:00', 'Saturday': '13:00 - 17:00, 20:00 - 23:00', 'Sunday': '13:00 - 17:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/daaraji-madrid-266714
284,Yan Ken Pon - La Latina,"Plaza de Cascorro, 3,Madrid,Spain,28005",40.410911,-3.707048,5,4.0,"['Japanese', 'Asian']",37,Moderado,+34-682822505,http://www.yankenpon.com/,No instagram,http://facebook.com/YankenponSushi,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:30, 20:00 - 23:00', 'Wednesday': '13:00 - 16:30, 20:00 - 23:00', 'Thursday': '13:00 - 16:30, 20:00 - 23:00', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '20:00 - 00:00', 'Sunday': '20:00 - 23:00'}",https://www.happycow.net/reviews/yan-ken-pon-madrid-123767
285,VIVA,"Costanilla de San Andrés 16 (at Plaza de la Paja),Madrid,Spain,28005",40.412472,-3.711851,257,4.5,"['American', 'Western', 'Mexican', 'Spanish']",279,Moderado,+34-913663349,http://www.vivaburger.es/,No instagram,http://facebook.com/vivaburgermadrid,"{'Monday': '11:00 - 00:00', 'Tuesday': '11:00 - 00:00', 'Wednesday': '11:00 - 00:00', 'Thursday': '11:00 - 00:00', 'Friday': '11:00 - 02:00', 'Saturday': '11:00 - 02:00', 'Sunday': '11:00 - 00:00'}",https://www.happycow.net/reviews/viva-madrid-55557
286,Poke & Greens,"Calle del Meson de Paredes, 20,Madrid,Spain,28012",40.410720,-3.704763,1,3.0,"['Asian', 'Fusion']",6,Moderado,+34-675520448,http://pokegreens.eatbu.com/,No instagram,No facebook,"{'Monday': '12:00 - 16:00, 19:00 - 23:00', 'Tuesday': '12:00 - 16:00, 19:00 - 23:00', 'Wednesday': '12:00 - 16:00, 19:00 - 23:00', 'Thursday': '12:00 - 16:00, 19:00 - 23:00', 'Friday': '12:00 - 16:00, 19:00 - 23:00', 'Saturday': '12:00 - 16:00, 19:00 - 23:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/poke-and-greens-madrid-175653
287,L'Adore Cafe Bistrot,"Plaza de Cascorro, 20,Madrid,Spain,28005",40.410911,-3.707455,8,3.0,"['International', 'French']",3,Barato,+34-654682070,https://www.facebook.com/Pan-Ador%C3%A9-538885442913731,No instagram,http://facebook.com/Pan-Ador%C3%A9-538885442913731,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/ladore-madrid-91012
288,Zaatar & Co.,"Calle del Acuerdo, 31,Madrid,Spain,28015",40.428874,-3.707973,1,4.0,['Middle Eastern'],0,Moderado,+34-916771341,https://www.zandco.es/,http://www.instagram.com/zaatarco.es,http://facebook.com/ZaatarCo,"{'Monday': '11:00 - 23:30', 'Tuesday': '11:00 - 23:30', 'Wednesday': '11:00 - 23:30', 'Thursday': '11:00 - 23:30', 'Friday': '12:00 - 00:30', 'Saturday': '12:00 - 00:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/zaatar-co-madrid-404307
289,La Cuchara de Lavapiés,"Calle del Mesón de Paredes,Madrid,Spain,28012",40.410649,-3.704528,1,3.0,"['Mediterranean', 'European', 'Spanish']",6,Barato,+34-912413970,https://lacucharadelavapies.es/,No instagram,http://facebook.com/lacucharalavapies,"{'Monday': '11:30 - 21:30', 'Tuesday': '11:30 - 21:30', 'Wednesday': '11:30 - 21:30', 'Thursday': '11:30 - 21:30', 'Friday': '11:30 - 21:30', 'Saturday': '11:30 - 21:30', 'Sunday': '11:30 - 21:30'}",https://www.happycow.net/reviews/la-cuchara-de-lavapies-madrid-181476
290,La Barra Dulce,"C. del Mesón de Paredes, 22,Madrid,Spain,28012",40.410616,-3.704650,8,4.0,[],8,No price range,+34-918468385,No website,No instagram,http://facebook.com/Labarradulcemadriz,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 20:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/la-barra-dulce-madrid-313971
291,Adorado,"Calle del Mesón de Paredes, 22,Madrid,Spain,28012",40.410600,-3.704635,3,3.0,['Spanish'],3,Barato,+34-911257935,http://adoradobar.es/,No instagram,No facebook,"{'Monday': '09:00 - 21:00', 'Tuesday': '09:00 - 21:00', 'Wednesday': '09:00 - 21:00', 'Thursday': '09:00 - 21:00', 'Friday': '09:00 - 21:00', 'Saturday': '09:00 - 21:00', 'Sunday': '09:00 - 21:00'}",https://www.happycow.net/reviews/adorado-madrid-314743
292,La Encomienda,"Calle de la Encomienda 19,Madrid,Spain,28012",40.410636,-3.706012,261,4.5,"['International', 'Mediterranean', 'Spanish']",517,Moderado,+34-910291300,http://www.laencomienda.es/,No instagram,http://facebook.com/laencomiendavegana,"{'Monday': '13:30 - 17:00, 20:30 - 00:00', 'Tuesday': '13:30 - 17:00, 20:30 - 00:00', 'Wednesday': '13:30 - 17:00, 20:30 - 00:00', 'Thursday': '13:30 - 17:00, 20:30 - 00:00', 'Friday': '13:30 - 00:00', 'Saturday': '13:30 - 00:00', 'Sunday': '13:30 - 00:00'}",https://www.happycow.net/reviews/la-encomienda-madrid-76139
293,CLBM Bar,"59 Calle de las Huertas,Madrid,Spain,28014",40.413278,-3.696261,0,0,"['Western', 'Spanish']",10,Barato,+34-918607015,http://clbmbar.com/,No instagram,http://facebook.com/clbmbar,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '19:00 - 00:00', 'Thursday': '19:00 - 00:00', 'Friday': '13:00 - 01:00', 'Saturday': '13:00 - 01:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/clbm-bar-madrid-250761
294,Sr. Matambre,"Calle del Amparo, 12,Madrid,Spain,28012",40.410561,-3.703895,2,4.0,"['International', 'Italian', 'Mediterranean', 'Spanish']",2,Barato,+34-622240513,No website,http://www.instagram.com/srmatambre,No facebook,"{'Monday': '10:30 - 16:00, 18:00 - 19:30', 'Tuesday': '10:30 - 16:00, 18:00 - 19:30', 'Wednesday': '10:30 - 16:00, 18:00 - 19:30', 'Thursday': '10:30 - 16:00, 18:00 - 19:30', 'Friday': '10:30 - 16:00, 18:00 - 19:30', 'Saturday': '11:30 - 16:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/sr-matambre-madrid-140806
295,Galipán La Latina,"7 Plaza de Puerta de Moros,Madrid,Spain,28005",40.411694,-3.710968,2,3.5,['American'],2,Barato,No phone number,http://www.galipanspain.es/,No instagram,No facebook,"{'Monday': '13:30 - 04:00', 'Tuesday': '13:30 - 04:00', 'Wednesday': '13:30 - 04:00', 'Thursday': '13:30 - 04:00', 'Friday': '13:30 - 07:00', 'Saturday': '13:30 - 07:00', 'Sunday': '13:30 - 04:00'}",https://www.happycow.net/reviews/galipan-la-latina-madrid-340155
296,Tiki Taco - Mercado Anton Martin,"C de Sta  Isabel, 5,Madrid,Spain,28012",40.411631,-3.698659,3,2.5,['Mexican'],0,Moderado,No phone number,No website,http://www.instagram.com/taqueria.tikitaco,No facebook,"{'Monday': '13:00 - 01:00', 'Tuesday': '13:00 - 01:00', 'Wednesday': '13:00 - 01:00', 'Thursday': '13:00 - 01:00', 'Friday': '13:00 - 01:00', 'Saturday': '13:00 - 01:00', 'Sunday': '13:00 - 01:00'}",https://www.happycow.net/reviews/tiki-taco-madrid-376512
297,Plantate Cafe,"C/ Meson de Paredes, 28,Madrid,Spain,28018",40.410363,-3.704497,24,4.5,"['Western', 'European']",49,Barato,+34-910230291,No website,http://www.instagram.com/plantatecafe,http://facebook.com/plantatecafe,"{'Monday': '09:00 - 20:00', 'Tuesday': 'Closed', 'Wednesday': '09:00 - 20:00', 'Thursday': '09:00 - 20:00', 'Friday': '09:00 - 20:00', 'Saturday': '10:00 - 20:00', 'Sunday': '10:00 - 20:00'}",https://www.happycow.net/reviews/plantate-cafe-madrid-121397
298,Mistura - Toledo,"C/ Toledo, 71,Madrid,Spain,28005 ",40.410802,-3.708629,4,3.5,[],6,No price range,+34-918181056,http://misturaicecream.com/,No instagram,http://facebook.com/misturaicecream/,"{'Monday': '08:30 - 22:00', 'Tuesday': '08:30 - 22:00', 'Wednesday': '08:30 - 22:00', 'Thursday': '08:30 - 22:00', 'Friday': '08:30 - 00:00', 'Saturday': '09:00 - 00:00', 'Sunday': '09:00 - 22:00'}",https://www.happycow.net/reviews/mistura-madrid-204431
299,Asian Army,"Calle de Santa Isabel, 5 Dentro Mercado Anton Martin Planta Baja, Puesto 7-11,Madrid,Spain,28012",40.411611,-3.698669,4,4.0,['Asian'],27,Moderado,+34-680543942,https://asianarmymadrid.com/,http://www.instagram.com/asianarmymadrid,http://facebook.com/asianarmymadrid,,https://www.happycow.net/reviews/asian-army-madrid-184703
300,Natif Coffee & Kitchen,"Calle de Sta. Teresa, 2,Madrid,Spain,28004",40.426674,-3.695982,4,4.0,['Western'],2,No price range,No phone number,https://www.natif.es/,http://www.instagram.com/natifcafe,http://facebook.com/natifcafe,"{'Monday': '08:30 - 20:00', 'Tuesday': '08:30 - 20:00', 'Wednesday': '08:30 - 20:00', 'Thursday': '08:30 - 20:00', 'Friday': '08:30 - 20:00', 'Saturday': '10:00 - 20:00', 'Sunday': '10:00 - 20:00'}",https://www.happycow.net/reviews/natif-coffee-y-kitchen-madrid-293158
301,Market Greens - Maybe closed,"Mercado Anton Martin, planta baja, Calle de Santa Isabel, 5,Madrid,Spain,28012",40.411596,-3.698677,0,0,"['International', 'Fusion', 'Spanish']",1,Moderado,+34-603495255,No website,No instagram,http://facebook.com/marketgreensmadrid,"{'Monday': '11:00 - 20:00', 'Tuesday': '11:00 - 20:00', 'Wednesday': '11:00 - 18:00', 'Thursday': '11:00 - 20:00', 'Friday': '11:00 - 20:00', 'Saturday': '10:00 - 17:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/market-greens-madrid-194537
302,COFI,"Calle del Acuerdo, 36,Madrid,Spain,28015",40.429262,-3.707658,2,4.0,[],2,No price range,+34-636669973,https://cofiweb.es/,http://www.instagram.com/cofi.mad,No facebook,"{'Monday': '08:30 - 20:00', 'Tuesday': '08:30 - 20:00', 'Wednesday': '08:30 - 20:00', 'Thursday': '08:30 - 20:00', 'Friday': '08:30 - 20:00', 'Saturday': '09:30 - 20:00', 'Sunday': '09:30 - 20:00'}",https://www.happycow.net/reviews/cofi-madrid-395455
303,Bontá Tebú,"Santa Isabel 5,Madrid,Spain",40.411590,-3.698675,0,0,"['Western', 'Spanish']",1,Moderado,No phone number,No website,http://www.instagram.com/bontatebu,No facebook,"{'Monday': '10:00 - 15:00, 17:00 - 22:00', 'Tuesday': '10:00 - 15:00, 17:00 - 22:00', 'Wednesday': '10:00 - 15:00, 17:00 - 22:00', 'Thursday': '10:00 - 15:00, 17:00 - 22:00', 'Friday': '10:00 - 15:00, 17:00 - 22:00', 'Saturday': '10:00 - 15:00, 17:00 - 22:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/bonta-tebu-madrid-233996
