id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
421,Wrapipans Bar,"Calle de Atocha, 116, Madrid, Spain, 28012",40.409340,-3.693189,8,3.5,['Fusion'],11,Moderado,+34-910417133,https://wrapipans.eatbu.com/?lang=en,No instagram,http://facebook.com/wrapipansbar,"{'Monday': '10:00 - 03:00', 'Tuesday': '10:00 - 03:00', 'Wednesday': '10:00 - 03:00', 'Thursday': '10:00 - 03:00', 'Friday': '10:00 - 03:00', 'Saturday': '10:00 - 03:00', 'Sunday': '10:00 - 03:00'}",https://www.happycow.net/reviews/wrapipans-bar-madrid-261346
422,Loukanikos,"Calle Meson de Paredes 81,Madrid,Spain",40.406195,-3.701444,17,4.5,"['Western', 'Spanish']",38,Barato,+34-647263902,No website,No instagram,http://facebook.com/Loukanikos-Lavapi%C3%A9s-359201754182338,"{'Monday': '19:00 - 02:00', 'Tuesday': '19:00 - 02:00', 'Wednesday': '19:00 - 02:00', 'Thursday': '19:00 - 02:00', 'Friday': '19:00 - 02:30', 'Saturday': '13:30 - 02:30', 'Sunday': '13:30 - 01:00'}",https://www.happycow.net/reviews/loukanikos-madrid-48420
423,HUNDRED,"C. de Eloy Gonzalo, 12, Madrid, Spain, 28010",40.433866,-3.702522,1,4.0,['American'],2,Moderado,+34-919992718,https://hundredburgers.com/,http://www.instagram.com/hundredburgers_,No facebook,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/hundred-madrid-401251
424,Arrocería El Trato Gastrobar,"15 Calle de Fernando el Católico, Madrid, Spain, 28015",40.433846,-3.708045,0,0,['Spanish'],0,Moderado,+34-667954164,https://arroceriaeltratogastrobar.com/,http://www.instagram.com/arroceriaeltrato,No facebook,"{'Monday': '12:30 - 17:00', 'Tuesday': '12:30 - 23:00', 'Wednesday': '12:30 - 23:00', 'Thursday': '12:30 - 23:00', 'Friday': '12:30 - 23:00', 'Saturday': '12:30 - 17:00, 19:30 - 23:00', 'Sunday': '12:30 - 17:00'}",https://www.happycow.net/reviews/arroceria-el-trato-gastrobar-madrid-385151
425,El Torito,"64 Calle de Rodríguez San Pedro, Madrid, Spain, 28015",40.431941,-3.715004,0,0,"['Mediterranean', 'European', 'Spanish']",1,Barato,+34-915434609,http://www.eltorito.es/,No instagram,No facebook,"{'Monday': '09:00 - 17:00', 'Tuesday': '09:00 - 17:00', 'Wednesday': '09:00 - 17:00', 'Thursday': '09:00 - 17:00', 'Friday': '09:00 - 17:00', 'Saturday': '09:00 - 16:00', 'Sunday': '09:00 - 16:00'}",https://www.happycow.net/reviews/el-torito-madrid-399569
426,La Casa Encendida,"Ronda de Valencia, 2, Madrid, Spain, 28012",40.406062,-3.699967,3,3.5,"['European', 'Spanish']",13,Barato,+34-915062180,http://www.lacasaencendida.es/,No instagram,http://facebook.com/LaCasaEncendida,"{'Monday': 'Closed', 'Tuesday': '10:00 - 19:30', 'Wednesday': '10:00 - 19:30', 'Thursday': '10:00 - 19:30', 'Friday': '10:00 - 19:30', 'Saturday': '10:00 - 19:30', 'Sunday': '10:00 - 19:30'}",https://www.happycow.net/reviews/la-casa-encendida-madrid-171139
427,Kint,"Calle de Vallehermoso, 36, Madrid, Spain, 28015",40.434076,-3.708527,0,0,"['International', 'European']",0,Barato,+34-917556422,No website,No instagram,http://facebook.com/kintfood,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:00, 20:30 - 23:00', 'Wednesday': '13:00 - 16:00, 20:30 - 23:00', 'Thursday': '13:00 - 16:00, 20:30 - 23:00', 'Friday': '13:00 - 16:00, 20:30 - 23:30', 'Saturday': '13:00 - 16:00, 20:30 - 23:30', 'Sunday': '13:00 - 17:00'}",https://www.happycow.net/reviews/kint-madrid-155804
428,Scarlett,"Plaza del Emperador Carlos V, 10, Madrid, Spain, 28012",40.408912,-3.692623,40,4.0,"['Western', 'Spanish']",59,Moderado,+34-915287813,https://glovoapp.com/es/mad/store/scarlett-real-food-mad/,No instagram,No facebook,"{'Monday': '08:30 - 20:30', 'Tuesday': '08:30 - 20:30', 'Wednesday': '08:30 - 20:30', 'Thursday': '08:30 - 20:30', 'Friday': '08:30 - 20:30', 'Saturday': '08:30 - 20:30', 'Sunday': '08:30 - 20:30'}",https://www.happycow.net/reviews/scarlett-madrid-220158
429,Buga Ramen Madrid,"Ronda de Valencia 6, Madrid, Spain, 28012",40.405818,-3.700452,0,0,"['Japanese', 'Asian', 'Korean']",0,Moderado,+34-919488306,https://buga-ramen.com/,http://www.instagram.com/bugaramenmadrid,No facebook,"{'Monday': 'Closed', 'Tuesday': '12:00 - 16:00, 19:30 - 23:30', 'Wednesday': '12:00 - 16:00, 19:30 - 23:30', 'Thursday': '12:00 - 16:00, 19:30 - 23:30', 'Friday': '12:00 - 16:00, 19:30 - 00:00', 'Saturday': '12:00 - 16:00, 19:30 - 00:00', 'Sunday': '12:00 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/buga-ramen-madrid-418293
430,El Ratón de Getaria,"Ronda de Segovia, 16, Madrid, Spain, 28005",40.408558,-3.716881,1,3.0,['Spanish'],14,Barato,+34-649520667,No website,No instagram,http://facebook.com/El-Rat%C3%B3n-De-Getaria-2287019534905141,"{'Monday': 'Closed', 'Tuesday': '19:00 - 00:00', 'Wednesday': '19:00 - 00:00', 'Thursday': '19:00 - 00:00', 'Friday': '13:00 - 01:00', 'Saturday': '13:00 - 01:00', 'Sunday': '13:00 - 18:30'}",https://www.happycow.net/reviews/el-raton-de-getaria-madrid-161206
431,Le Pain Quotidien - Serrano,"C/ Serrano 27, Madrid, Spain, 28001",40.426845,-3.687760,9,3.5,"['Mediterranean', 'European']",13,Moderado,+34-914354358,http://www.lepainquotidien.es/,No instagram,http://facebook.com/LePainQuotidien,"{'Monday': '08:00 - 22:00', 'Tuesday': '08:00 - 22:00', 'Wednesday': '08:00 - 22:00', 'Thursday': '08:00 - 22:00', 'Friday': '08:00 - 00:00', 'Saturday': '08:00 - 00:00', 'Sunday': '09:00 - 22:00'}",https://www.happycow.net/reviews/le-pain-quotidien-madrid-52439
432,Roti - Indian Vegetarian Kitchen,"Paseo De Los Melancólicos, 7, Madrid, Spain, 28005",40.409489,-3.718675,2,4.0,[],5,No price range,No phone number,https://www.ubereats.com/es/store/roti-~-indian-vegetarian-kitchen/_YbQh0kUUR2w6YkNYyBeow,No instagram,No facebook,"{'Monday': '13:00 - 22:30', 'Tuesday': '13:00 - 22:30', 'Wednesday': '13:00 - 22:30', 'Thursday': '13:00 - 22:30', 'Friday': '13:00 - 22:30', 'Saturday': '13:00 - 22:30', 'Sunday': '13:00 - 22:30'}",https://www.happycow.net/reviews/roti-indian-vegetarian-kitchen-madrid-321933
433,Osom - Chamberi,"C del Castillo, 22, Chamberi, Madrid, Spain, 28010",40.434215,-3.699154,2,3.5,"['American', 'Western', 'Mediterranean', 'Fusion', 'Middle Eastern', 'Spanish']",0,Moderado,No phone number,http://www.somososom.com/,http://www.instagram.com/somososom,No facebook,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 20:00', 'Sunday': '08:00 - 20:00'}",https://www.happycow.net/reviews/osom-madrid-422157
434,Grosso Napoletano,"Calle de Sta Engracia, 48, Chamberí, Madrid, Spain, 28010",40.433995,-3.697945,1,4.0,['Italian'],3,Moderado,+34-910053683,https://www.grossonapoletano.com/restaurantes/senzaglutine-madrid-santa-engracia/,http://www.instagram.com/grosso_napoletano,http://facebook.com/grossonapoletano,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/grosso-napoletano-madrid-400670
435,Nopa Bagels,"C. de Meléndez Valdés, 51, Madrid, Spain, 28015",40.432833,-3.715012,1,5.0,['American'],1,No price range,+34-661889819,https://www.nopabagels.es/,http://www.instagram.com/nopa_bagels,No facebook,"{'Monday': '09:00 - 18:00', 'Tuesday': '09:00 - 18:00', 'Wednesday': '09:00 - 18:00', 'Thursday': '10:00 - 16:00', 'Friday': '09:00 - 16:00', 'Saturday': '10:00 - 16:00', 'Sunday': '10:00 - 16:00'}",https://www.happycow.net/reviews/nopa-bagels-madrid-408642
436,Cafe Green Bakery,"Menendez Valdes 49,Madrid,Spain",40.432972,-3.714746,14,3.5,"['European', 'Fusion', 'Spanish']",15,Moderado,+34-915230334,https://cafegreenbakery.negocio.site/,No instagram,http://facebook.com/cafegreenbakery,"{'Monday': '07:30 - 21:00', 'Tuesday': '07:30 - 21:00', 'Wednesday': '07:30 - 21:00', 'Thursday': '07:30 - 21:00', 'Friday': '07:30 - 21:00', 'Saturday': '09:00 - 20:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/cafe-green-bakery-madrid-90809
437,Poke House,"Calle de Meléndez Valdés 52, Madrid, Spain, 28015",40.433149,-3.714938,4,4.0,['Fusion'],6,Moderado,+34-910858914,https://pokehouse.es/,No instagram,No facebook,"{'Monday': '12:30 - 16:30, 19:30 - 22:00', 'Tuesday': '12:30 - 16:30, 19:30 - 22:00', 'Wednesday': '12:30 - 16:30, 19:30 - 22:00', 'Thursday': '12:30 - 16:30, 19:30 - 22:00', 'Friday': '12:30 - 16:30, 19:30 - 22:00', 'Saturday': 'Closed', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/poke-house-madrid-110554
438,Raku Sushi,"11 Calle del Gasómetro, Madrid, Spain, 28005",40.404800,-3.708088,2,2.5,['Japanese'],2,Moderado,+34-915062205,No website,No instagram,http://facebook.com/100054632131477,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:30, 20:30 - 23:00', 'Wednesday': '13:00 - 16:30, 20:30 - 23:00', 'Thursday': '13:00 - 16:30, 20:30 - 23:00', 'Friday': '13:00 - 16:30, 20:30 - 23:00', 'Saturday': '13:00 - 16:30, 20:30 - 23:00', 'Sunday': '13:00 - 16:30, 20:30 - 23:00'}",https://www.happycow.net/reviews/raku-sushi-madrid-307343
439,Coque,"C. del Marqués del Riscal, 11, Madrid, Spain, 28010",40.430713,-3.690526,1,4.0,"['Mediterranean', 'Fusion', 'Spanish']",4,Caro,+34-916040202,https://www.restaurantecoque.com/,No instagram,No facebook,"{'Monday': '18:30 - 00:00', 'Tuesday': '18:30 - 00:00', 'Wednesday': '18:30 - 00:00', 'Thursday': '18:30 - 00:00', 'Friday': '13:00 - 17:30, 19:00 - 01:00', 'Saturday': '13:00 - 17:30, 19:00 - 01:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/coque-madrid-405553
440,SUMER,"Calle de Bravo Murillo 17, Madrid, Spain, 28015",40.435352,-3.704625,2,4.0,"['Italian', 'Mediterranean', 'Middle Eastern']",3,Moderado,+34-918214641,No website,http://www.instagram.com/sumermadrid,http://facebook.com/Sumermadrid,"{'Monday': '12:00 - 00:00', 'Tuesday': '12:00 - 00:00', 'Wednesday': '12:00 - 00:00', 'Thursday': '12:00 - 00:00', 'Friday': '12:00 - 00:00', 'Saturday': '12:00 - 00:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/sumer-madrid-267925
441,La Rinconada Confiteria Pasteleria,"Glorieta Embajadores, 6, Madrid, Spain, 28012",40.404414,-3.702664,2,2.0,[],2,No price range,+34-915170047,No website,No instagram,http://facebook.com/pages/la-rinconada-confiter%C3%ADa-pasteler%C3%ADa/173544379333478,"{'Monday': '07:30 - 22:00', 'Tuesday': '07:30 - 22:00', 'Wednesday': '07:30 - 22:00', 'Thursday': '07:30 - 22:00', 'Friday': '07:30 - 22:00', 'Saturday': '07:30 - 22:00', 'Sunday': '07:30 - 22:00'}",https://www.happycow.net/reviews/la-rinconada-confiteria-pasteleria-madrid-284697
442,Dulxioso,"50 Calle de Fernando el Católico, Madrid, Spain, 28015",40.434337,-3.712752,2,3.5,[],0,No price range,+34-641834001,https://negocios.watson.app/business/dulxioso,http://www.instagram.com/dulxioso,No facebook,"{'Monday': 'Closed', 'Tuesday': '09:00 - 19:30', 'Wednesday': '09:00 - 19:30', 'Thursday': '09:00 - 19:30', 'Friday': '09:00 - 19:30', 'Saturday': '10:00 - 19:30', 'Sunday': '10:00 - 19:30'}",https://www.happycow.net/reviews/dulxioso-madrid-385147
443,BumpGreen - Maybe closed,"Calle Velazquez 11, Madrid, Spain, 28001",40.422156,-3.684550,24,3.0,"['International', 'Fusion']",32,Moderado,+34-911962018,http://bumpgreen.com/,No instagram,http://facebook.com/bumpgreenrestaurante,"{'Monday': '09:00 - 00:00', 'Tuesday': '09:00 - 00:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/bumpgreen-madrid-85853
444,Marques Free From,"C/ Vallehermoso 46, Madrid, Spain, 28015",40.435392,-3.708351,10,5.0,[],24,No price range,+34-910181960,http://www.confiteriamarques.com/,No instagram,http://facebook.com/Chocolate.marques,"{'Monday': '10:00 - 14:30, 15:30 - 19:00', 'Tuesday': '10:00 - 14:30, 15:30 - 19:00', 'Wednesday': '10:00 - 14:30, 15:30 - 19:00', 'Thursday': '10:00 - 14:30, 15:30 - 19:00', 'Friday': '10:00 - 14:30, 15:30 - 19:00', 'Saturday': '10:00 - 13:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/marques-free-from-madrid-84615
445,The Toast Tavern,"Calle de Guzmán el Bueno, 34, Madrid, Spain, 28015",40.434388,-3.713010,0,0,"['Western', 'Fusion', 'Spanish']",2,Barato,+34-917647283,https://www.thetoastcafe.es/,No instagram,No facebook,"{'Monday': '09:00 - 17:00', 'Tuesday': '09:00 - 17:00', 'Wednesday': '09:00 - 17:00', 'Thursday': '09:00 - 17:00', 'Friday': '09:00 - 17:00', 'Saturday': '10:00 - 18:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/the-toast-tavern-madrid-113444
446,Honest Greens - Serrano,"Calle de Serrano, 41, Madrid, Spain, 28001",40.428528,-3.687576,31,4.0,"['International', 'European']",41,Moderado,+34-931227664,https://honestgreens.com/,http://www.instagram.com/honestgreens,http://facebook.com/honestgreens.spain,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 23:00', 'Saturday': '09:30 - 23:00', 'Sunday': '09:30 - 23:00'}",https://www.happycow.net/reviews/honest-greens-madrid-160592
447,Ramen Kagura Atocha,"Calle de José Antonio de Armona, 12, Madrid, Spain, 28012",40.405221,-3.697371,9,3.5,"['Japanese', 'Asian']",25,Moderado,+34-915278058,https://www.ramenkagura.com/,No instagram,http://facebook.com/ramenkagura,"{'Monday': '13:00 - 16:00, 20:30 - 23:30', 'Tuesday': '13:00 - 16:00, 20:30 - 23:30', 'Wednesday': '13:00 - 16:00, 20:30 - 23:30', 'Thursday': '13:00 - 16:00, 20:30 - 23:30', 'Friday': '13:00 - 16:00, 20:30 - 23:30', 'Saturday': '13:00 - 16:00, 20:30 - 23:30', 'Sunday': '13:00 - 16:00, 20:30 - 23:30'}",https://www.happycow.net/reviews/ramen-kagura-atocha-madrid-257069
448,Restaurante Habesha,"P.º de Sta. María de la Cabeza, 16, Madrid, Spain, 28045",40.406073,-3.694934,9,4.0,['African'],21,Moderado,+34-632560112,https://www.restauranteetiopiahabesha.com/,No instagram,http://facebook.com/Restaurante-Et%C3%ADope-Habesha-109142173967208,"{'Monday': '13:00 - 00:00', 'Tuesday': 'Closed', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/restaurante-habesha-madrid-295341
449,Los Andenes Vegan,"Calle Fernandez de los Rios 43, Madrid, Spain, 28015",40.435103,-3.710552,143,4.5,['Spanish'],341,Moderado,+34-910720725,https://losandenesvegan.com/,No instagram,http://facebook.com/pages/biz/vegetarian_vegan_restaurant/Los-Andenes-Vegan-248113955735863,"{'Monday': '13:30 - 16:00', 'Tuesday': '13:30 - 16:00', 'Wednesday': '13:30 - 16:00, 20:30 - 23:00', 'Thursday': '13:30 - 16:00, 20:30 - 23:00', 'Friday': '13:30 - 16:00, 20:30 - 23:00', 'Saturday': '13:30 - 16:00, 20:30 - 23:00', 'Sunday': '13:30 - 16:00'}",https://www.happycow.net/reviews/los-andenes-vegan-madrid-123202
450,Formula Nietos,"C de Embajadores, 74, Madrid, Spain, 28012",40.404220,-3.702246,3,4.5,['Spanish'],24,Moderado,+34-915170228,https://www.formulanietos.es/,No instagram,http://facebook.com/ChurreriaFormulaNietos,"{'Monday': 'Closed', 'Tuesday': '06:00 - 22:00', 'Wednesday': '06:00 - 22:00', 'Thursday': '06:00 - 22:00', 'Friday': '06:00 - 22:00', 'Saturday': '06:00 - 22:00', 'Sunday': '06:00 - 22:00'}",https://www.happycow.net/reviews/formula-nietos-madrid-277325
451,Soma Café,"C de Aniceto Marinas, 52, Madrid, Spain, 28008",40.423995,-3.724968,1,5.0,"['Western', 'Spanish']",0,No price range,+34-641262751,https://www.somacafemadrid.com/,http://www.instagram.com/somacafemadrid,No facebook,"{'Monday': '08:30 - 15:00', 'Tuesday': '08:30 - 15:00', 'Wednesday': '08:30 - 15:30, 19:00 - 00:00', 'Thursday': '08:30 - 15:30, 19:00 - 01:00', 'Friday': '08:30 - 15:30, 19:00 - 01:00', 'Saturday': '08:30 - 15:30, 19:00 - 01:00', 'Sunday': '08:30 - 15:30, 19:00 - 00:00'}",https://www.happycow.net/reviews/soma-cafe-madrid-421190
452,Dolce & Vegana,"Calle de la Pizarra, 5, Madrid, Spain, 28005",40.409656,-3.721005,35,5.0,"['International', 'Spanish']",137,Barato,+34-661547878,No website,http://www.instagram.com/dolceveganamadrid,No facebook,"{'Monday': 'Closed', 'Tuesday': '10:00 - 14:00, 16:30 - 20:00', 'Wednesday': '10:00 - 14:00, 16:30 - 20:00', 'Thursday': '10:00 - 14:00, 16:30 - 20:00', 'Friday': '10:00 - 14:00, 16:30 - 20:00', 'Saturday': '10:00 - 14:00, 16:30 - 20:00', 'Sunday': '11:00 - 18:00'}",https://www.happycow.net/reviews/dolce-and-vegana-madrid-119714
453,Los Andenes Vegan - Puerta de Toledo,"C. de Toledo, 134A, Madrid, Spain, 28005",40.404923,-3.712790,37,5.0,['Spanish'],115,Moderado,+34-919475532,https://puertadetoledo.losandenesvegan.com/,http://www.instagram.com/losandenes_vegan,http://facebook.com/people/Los-Andenes-Vegan/100028835365578,"{'Monday': '09:00 - 17:00', 'Tuesday': '09:00 - 17:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 01:00', 'Saturday': '09:00 - 01:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/los-andenes-vegan-puerta-de-toledo-madrid-315868
454,Santa Kafeina,"Calle de Viriato, 37, Madrid, Spain, 28010",40.435942,-3.700188,1,5.0,['Western'],1,No price range,+34-911448345,No website,http://www.instagram.com/santakafeina,http://facebook.com/santakafeina/,"{'Monday': '08:00 - 17:00', 'Tuesday': '08:00 - 17:00', 'Wednesday': '08:00 - 17:00', 'Thursday': '08:00 - 17:00', 'Friday': '08:00 - 17:00', 'Saturday': '09:30 - 13:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/santa-kafeina-madrid-406571
455,The Little Big Cafe,"Fernández de Los Rios, 61, Madrid, Spain, 28016",40.435240,-3.712750,6,3.5,"['American', 'Western']",6,Barato,+34-915497799,http://www.thelittlebigcafe.com/,No instagram,http://facebook.com/thelittlebigcafe,"{'Monday': '09:00 - 20:00', 'Tuesday': '09:00 - 20:00', 'Wednesday': '09:00 - 20:00', 'Thursday': '09:00 - 20:00', 'Friday': '09:00 - 20:00', 'Saturday': '10:00 - 19:00', 'Sunday': '10:00 - 19:00'}",https://www.happycow.net/reviews/the-little-big-cafe-madrid-49196
456,Solo Café,"Cl. de Ayala, 28B (at Mercado de la Paz), Madrid, Spain, 28001",40.427719,-3.685652,1,4.0,[],0,No price range,+34-645687697,https://linktr.ee/solocafe___,http://www.instagram.com/solocafe___,No facebook,"{'Monday': '08:00 - 19:00', 'Tuesday': '08:00 - 19:00', 'Wednesday': '08:00 - 19:00', 'Thursday': '08:00 - 19:00', 'Friday': '08:00 - 19:00', 'Saturday': '09:00 - 19:00', 'Sunday': '09:00 - 17:00'}",https://www.happycow.net/reviews/solo-cafe-madrid-412400
457,Pui's Thai Tapas,"Calle de José Antonio de Armona, 7, Madrid, Spain, 28012",40.404526,-3.696628,3,3.0,"['Thai', 'Asian']",2,Moderado,+34-914682477,https://www.puithaitapas.es/,http://www.instagram.com/puithaitapas,http://facebook.com/PuiThaiTapas,"{'Monday': '13:00 - 17:00, 20:00 - 00:00', 'Tuesday': '13:00 - 17:00, 20:00 - 00:00', 'Wednesday': '13:00 - 17:00, 20:00 - 00:00', 'Thursday': '13:00 - 17:00, 20:00 - 00:00', 'Friday': '13:00 - 17:00, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/puis-thai-tapas-madrid-367473
458,Coffee Space,"C. de Tortosa, 6, Madrid, Spain, 28045",40.406064,-3.692670,3,4.0,['Spanish'],0,No price range,+34-617884521,No website,http://www.instagram.com/specialtycoffeespace,No facebook,"{'Monday': '08:30 - 19:30', 'Tuesday': '08:30 - 19:30', 'Wednesday': '08:30 - 19:30', 'Thursday': '08:30 - 19:30', 'Friday': '08:30 - 19:30', 'Saturday': '08:30 - 19:30', 'Sunday': '08:30 - 19:30'}",https://www.happycow.net/reviews/coffee-space-madrid-409058
459,Sana Vegetariana,"Paseo de Extremadura, 4, Madrid, Spain, 28011",40.414158,-3.725465,11,4.0,"['Mediterranean', 'Spanish']",17,Barato,+34-632825883,https://sana-vegetariana.negocio.site/?utm_source=gmb&utm_medium=referral,No instagram,No facebook,"{'Monday': '08:00 - 00:00', 'Tuesday': '08:00 - 00:00', 'Wednesday': '08:00 - 00:00', 'Thursday': '08:00 - 00:00', 'Friday': '08:00 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 16:00'}",https://www.happycow.net/reviews/sana-vegetariana-madrid-224466
460,Beik Beik,"C/ de Ponce de León, 6, Madrid, Spain, 28010",40.436059,-3.698476,1,5.0,['Western'],0,No price range,No phone number,No website,http://www.instagram.com/beikbeik.mad,No facebook,"{'Monday': 'Closed', 'Tuesday': '09:00 - 19:00', 'Wednesday': '09:00 - 19:00', 'Thursday': '09:00 - 19:00', 'Friday': '09:00 - 15:00', 'Saturday': '09:30 - 15:00', 'Sunday': '09:30 - 15:00'}",https://www.happycow.net/reviews/beik-beik-madrid-406895
461,#REPOSTED,"Calle de Doña Urraca, 9, Madrid, Spain, 28011",40.413007,-3.725223,1,4.0,[],0,No price range,+34-616879103,http://reposted.es/,http://www.instagram.com/reposted_._,No facebook,"{'Monday': 'Closed', 'Tuesday': '10:00 - 15:00', 'Wednesday': '10:00 - 15:00', 'Thursday': '10:00 - 15:00', 'Friday': '10:00 - 15:00', 'Saturday': '10:00 - 15:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/reposted-madrid-426521
462,Tierra Burrito - Guzmán El Bueno,"Calle Guzman El Bueno, 52, Madrid, Spain, 28015",40.436063,-3.712938,20,3.5,"['American', 'Mexican']",14,Barato,+34-918709920,http://www.tierraburritos.com/,No instagram,http://facebook.com/TierraBurritoBar,"{'Monday': '12:00 - 23:30', 'Tuesday': '12:00 - 23:30', 'Wednesday': '12:00 - 23:30', 'Thursday': '12:00 - 23:30', 'Friday': '12:00 - 23:30', 'Saturday': '12:00 - 23:30', 'Sunday': '12:00 - 23:30'}",https://www.happycow.net/reviews/tierra-burrito-bar-madrid-33238
463,Vegicano,"c/ Dona Urraca, Plaza Huarte de San Juan s/n, Mercado Tirso de Molina, Madrid, Spain, 28011",40.412871,-3.725748,15,4.5,"['Mediterranean', 'Mexican', 'Spanish']",40,Barato,+34-616300216,http://vegicano.es/,No instagram,http://facebook.com/vegicanomercado,"{'Monday': 'Closed', 'Tuesday': '10:30 - 17:00', 'Wednesday': '10:30 - 17:00', 'Thursday': '10:30 - 23:00', 'Friday': '11:00 - 23:00', 'Saturday': '11:00 - 23:00', 'Sunday': '11:00 - 17:00'}",https://www.happycow.net/reviews/vegicano-madrid-99862
464,Logic Coffee,"C. de Guzmán el Bueno, 56, Madrid, Spain, 28015",40.436274,-3.712934,1,5.0,[],0,No price range,+34-624833188,No website,No instagram,No facebook,"{'Monday': '09:30 - 19:30', 'Tuesday': '09:30 - 19:30', 'Wednesday': '09:30 - 19:30', 'Thursday': '09:30 - 19:30', 'Friday': '09:30 - 19:30', 'Saturday': '10:00 - 18:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/logic-coffee-madrid-420129
465,Como Express,"Plaza del Emperador Carlos V, 3 Estación Madrid Atocha Planta 1, Sala de Embarque, Madrid, Spain, 28012",40.406687,-3.689563,0,0,"['Western', 'Spanish']",0,Moderado,+34-915274662,No website,No instagram,No facebook,"{'Monday': '06:30 - 22:00', 'Tuesday': '06:30 - 22:00', 'Wednesday': '06:30 - 22:00', 'Thursday': '06:30 - 22:00', 'Friday': '06:30 - 22:00', 'Saturday': '06:30 - 22:00', 'Sunday': '06:30 - 22:00'}",https://www.happycow.net/reviews/como-express-madrid-420773
466,Greta Salad Bar,"C. de Fortuny, 47, Chamberí, Madrid, Spain, 28010",40.433716,-3.690224,1,4.0,['Western'],0,Moderado,+34-915903828,https://gretasaladbar.com/,No instagram,No facebook,"{'Monday': '11:00 - 21:30', 'Tuesday': '11:00 - 21:30', 'Wednesday': '11:00 - 21:30', 'Thursday': '11:00 - 21:30', 'Friday': '11:00 - 18:00', 'Saturday': '11:30 - 17:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/greta-salad-bar-madrid-408755
467,Arugula,"Calle de Castelló, 3, Madrid, Spain, 28001",40.422523,-3.681833,3,4.0,['Western'],10,Moderado,+34-915763116,http://www.arugulamadrid.es/,No instagram,http://facebook.com/arugula.madrid,"{'Monday': '08:00 - 21:00', 'Tuesday': '08:00 - 21:00', 'Wednesday': '08:00 - 21:00', 'Thursday': '08:00 - 21:00', 'Friday': '08:00 - 21:00', 'Saturday': '10:00 - 19:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/arugula-madrid-189578
468,Garten ,"Castello 3 (at Alcala), Madrid, Spain, 28001",40.422523,-3.681833,3,4.0,['International'],6,Moderado,+34-915776668,http://www.garten.es/,No instagram,http://facebook.com/gartentruefood/,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 16:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/garten-madrid-214071
